chunk_id,file_id,mechanism_statement,umap_0,umap_1,umap_2,umap_3,umap_4,umap_5,umap_6,umap_7,umap_8,umap_9
11_offsets_in_belgium_between_scylla_and_charybdis_pdf__cmo_003,11-offsets-in-belgium-between-scylla-and-charybdis.pdf,"Because additionality is difficult to measure and work may be re-labeled or low quality, credited projects do not reliably represent new economic activity.",4.6022267,-1.3675288,3.2546327,2.944429,7.832253,2.5413206,-2.3111184,-0.83143806,2.9208596,1.8374935
11_offsets_in_belgium_between_scylla_and_charybdis_pdf__cmo_004,11-offsets-in-belgium-between-scylla-and-charybdis.pdf,Offset-linked work and partly foreign-financed investments provide access to specialized production and know-how that would otherwise be unaffordable.,4.637678,-0.94832283,4.427322,2.426113,7.6997833,4.3278375,-1.4843954,0.2806724,2.1621504,1.5855582
11_offsets_in_belgium_between_scylla_and_charybdis_pdf__cmo_005,11-offsets-in-belgium-between-scylla-and-charybdis.pdf,"By creating concentrated local benefits for the military, politicians, and firms, offsets generate supportive coalitions that reduce political resistance to procurement.",4.9296885,-0.38057038,3.7970765,3.1108806,7.358153,4.071947,-0.36353284,0.46326566,2.72313,2.8285663
11_offsets_in_belgium_between_scylla_and_charybdis_pdf__cmo_006,11-offsets-in-belgium-between-scylla-and-charybdis.pdf,"Suppliers pass on offset-related administrative and production costs through higher negotiated prices, weakening market discipline.",4.268206,-1.5612932,3.3943484,1.8700397,8.341224,3.0290446,-2.0614545,-0.244255,2.3851802,1.3497934
11_offsets_in_belgium_between_scylla_and_charybdis_pdf__cmo_007,11-offsets-in-belgium-between-scylla-and-charybdis.pdf,Financing infrastructure for short runs creates sunk costs and excess capacity that cannot be efficiently utilized once the offset work ends.,4.7670445,-1.0346229,3.3856018,3.0200274,7.6759634,3.2341416,-1.1200988,-0.16014306,2.8944814,1.6676198
11_offsets_in_belgium_between_scylla_and_charybdis_pdf__cmo_008,11-offsets-in-belgium-between-scylla-and-charybdis.pdf,Unpredictable timing disrupts planning for replacement and upgrade investment flows and repeatedly forces organizations to restart learning and marketing efforts.,4.0908704,-0.93295795,4.6719227,4.1291137,7.362918,4.2510176,-1.2980134,0.15859471,2.5669856,1.4455678
11_offsets_in_belgium_between_scylla_and_charybdis_pdf__cmo_009,11-offsets-in-belgium-between-scylla-and-charybdis.pdf,"Once the foreign supplier fulfills its obligations, subcontracting benefits end, preventing accumulation of sustained industrial collaboration.",4.3091426,0.15243523,3.361597,3.914734,7.449719,3.9765708,-0.9972596,-0.17240046,2.1680577,2.5088093
11_offsets_in_belgium_between_scylla_and_charybdis_pdf__cmo_010,11-offsets-in-belgium-between-scylla-and-charybdis.pdf,"Firms lobby for continued protections and contract steering, which entrenches overcapacity and delays managerial reforms.",5.434418,-1.0004982,3.4367409,2.349146,7.4778147,3.6707187,-0.83443534,0.27865952,2.883302,2.352405
11_offsets_in_belgium_between_scylla_and_charybdis_pdf__cmo_011,11-offsets-in-belgium-between-scylla-and-charybdis.pdf,"If procurement occurs late, offset arrangements focus on subcontracting rather than integrating the buyer into earlier R&D collaboration.",4.539433,-1.1208807,4.117633,1.8496044,8.182979,3.8490462,-1.7129148,0.1947982,2.141742,1.6579547
11_offsets_in_belgium_between_scylla_and_charybdis_pdf__cmo_012,11-offsets-in-belgium-between-scylla-and-charybdis.pdf,"Through pre-compensations (offset banking credits), suppliers count normal trade flows as offsets against future obligations.",4.758711,-1.5710403,3.9811423,2.2038317,8.078827,2.5906734,-2.3088357,-0.57396454,2.621744,1.7052004
11_offsets_in_belgium_between_scylla_and_charybdis_pdf__cmo_013,11-offsets-in-belgium-between-scylla-and-charybdis.pdf,"Suppliers incur offset-related overhead and transfer costs that are priced into the contract, while buyers accept higher prices as an investment.",4.1886773,-1.3784161,3.3592598,2.0757294,8.410352,3.0456412,-1.8922726,-0.22214393,2.3560236,1.5082983
11_offsets_in_belgium_between_scylla_and_charybdis_pdf__cmo_014,11-offsets-in-belgium-between-scylla-and-charybdis.pdf,"Regional quota politics require explicit partitioning of offset work, steering allocations to satisfy rent-seeking groups rather than industrial coherence.",5.539747,-1.2253832,4.4171147,1.9033738,7.7090816,4.1636963,-1.80887,0.53662974,2.8695886,2.025416
11_offsets_in_belgium_between_scylla_and_charybdis_pdf__cmo_015,11-offsets-in-belgium-between-scylla-and-charybdis.pdf,Replacing offsets with participation in structural international industrial cooperation shifts incentives toward long-term centers of excellence and niche specialization.,4.4717813,-0.40657812,3.7847648,3.5684953,7.2701783,4.3300996,-0.8756334,0.3426582,2.4080338,2.6704252
11_offsets_in_belgium_between_scylla_and_charybdis_pdf__cmo_016,11-offsets-in-belgium-between-scylla-and-charybdis.pdf,"By subsidizing uncompetitive enterprises and steering work non-competitively, offsets inhibit or distort European defense-industrial restructuring.",5.3566995,-0.85525,3.7115893,2.2390695,7.4360127,4.0158596,-0.70542485,0.4794399,2.6587965,2.336536
11_offsets_in_belgium_between_scylla_and_charybdis_pdf__cmo_017,11-offsets-in-belgium-between-scylla-and-charybdis.pdf,"By limiting offsets to tie-break situations (equivalent tenders) and capping their weight, decision-makers reduce reliance on compensations while preserving a political compromise.",5.1123586,-1.2817863,3.3011463,1.8500463,8.193946,3.4549809,-1.7094413,0.011284646,2.5595791,2.3537483
11_offsets_in_belgium_between_scylla_and_charybdis_pdf__cmo_018,11-offsets-in-belgium-between-scylla-and-charybdis.pdf,"Offsets provide short-run contract work but reduce incentives and pathways for sustained international industrial cooperation, increasing vulnerability to external restructuring.",4.94004,-0.9099513,3.8756227,2.086691,7.7529736,4.073675,-1.5199188,0.17798102,2.2308154,2.1542773
12_the_defense_industry_in_poland_an_offsets_based_revival_pdf__cmo_001,12-the-defense-industry-in-poland-an-offsets-based-revival.pdf,Familiarity with countertrade and bundling makes actors more willing and able to operate in compensatory arrangements and navigate opaque deal structures.,4.920091,-1.5027198,3.1936872,1.9797289,8.265877,3.117102,-1.8519748,-0.15868059,2.5338807,2.1531134
12_the_defense_industry_in_poland_an_offsets_based_revival_pdf__cmo_002,12-the-defense-industry-in-poland-an-offsets-based-revival.pdf,Interoperability requirements drive import of Western systems and motivate use of offsets to link acquisitions to domestic supply-chain transformation.,4.054776,-0.13821614,3.8828309,3.57638,7.7947536,3.8120584,-1.0068635,-0.101449184,2.0789123,1.9753748
12_the_defense_industry_in_poland_an_offsets_based_revival_pdf__cmo_003,12-the-defense-industry-in-poland-an-offsets-based-revival.pdf,"By requiring compensatory transactions (local production, countertrade, bundling), the state conditions access to procurement contracts on delivering industrial work and technology-related benefits.",4.2674007,-0.32932314,3.474213,3.1470203,7.7840385,3.6681433,-1.3378772,-0.19093923,2.1897843,2.427961
12_the_defense_industry_in_poland_an_offsets_based_revival_pdf__cmo_004,12-the-defense-industry-in-poland-an-offsets-based-revival.pdf,Mandatory 100% offsets and a 50% direct-offset requirement force suppliers to structure deals around local production/content rather than purely financial or indirect benefits.,4.8332405,-1.635401,3.8871462,1.8144428,7.8421917,3.3655338,-2.571784,-0.32576224,2.4152873,1.7951652
12_the_defense_industry_in_poland_an_offsets_based_revival_pdf__cmo_005,12-the-defense-industry-in-poland-an-offsets-based-revival.pdf,"By applying multipliers (including exceptionally high ones), policymakers can inflate credited offset value beyond underlying transaction costs, enabling “headline” offset totals.",5.781849,-1.9383719,3.4992278,1.3855605,7.8951154,2.829002,-1.9881681,-0.24688815,2.7973416,1.733035
12_the_defense_industry_in_poland_an_offsets_based_revival_pdf__cmo_006,12-the-defense-industry-in-poland-an-offsets-based-revival.pdf,Non-terminable agreements and liquidated damages (up to 100% of outstanding obligations) raise expected costs of non-compliance and are intended to enforce delivery.,4.595083,-1.6132741,2.937246,2.265947,8.063928,2.4446259,-2.455848,-0.8245794,2.7291129,1.7621256
12_the_defense_industry_in_poland_an_offsets_based_revival_pdf__cmo_007,12-the-defense-industry-in-poland-an-offsets-based-revival.pdf,Exemptions from disclosure and appeal requirements reduce oversight and make it easier to structure offsetting arrangements without full public scrutiny.,6.172075,-1.690569,3.298047,2.214913,7.385665,2.8203032,-1.6537572,-0.26616642,3.1707773,2.1844566
12_the_defense_industry_in_poland_an_offsets_based_revival_pdf__cmo_008,12-the-defense-industry-in-poland-an-offsets-based-revival.pdf,Requirements for local partners or licensed importers push suppliers to establish or use domestic intermediaries and industrial ties in-country.,4.0722322,0.21147957,3.6194131,4.2649417,7.4620905,3.909167,-0.88341177,-0.23071076,2.1401148,2.2396085
12_the_defense_industry_in_poland_an_offsets_based_revival_pdf__cmo_009,12-the-defense-industry-in-poland-an-offsets-based-revival.pdf,Parallel bargaining and the option to specify projects allow the buyer to attempt to reduce ambiguity and lock suppliers into concrete deliverables.,4.5299263,-1.3001614,3.1522026,2.2088683,8.299298,2.8121135,-2.2274458,-0.5330577,2.5853603,2.0991905
12_the_defense_industry_in_poland_an_offsets_based_revival_pdf__cmo_010,12-the-defense-industry-in-poland-an-offsets-based-revival.pdf,"Because credited value is set to reflect value to the economy rather than actual provision costs, administrative crediting can decouple “credit” from real effort.",4.442808,-1.2973908,3.2858844,3.0095234,7.8796773,2.4179463,-2.1122208,-0.86987734,2.8126726,1.7602464
12_the_defense_industry_in_poland_an_offsets_based_revival_pdf__cmo_011,12-the-defense-industry-in-poland-an-offsets-based-revival.pdf,"By channeling projects and orders to domestic recipients (and tying them to technology transfer/training), offsets are expected to build competencies and integrate firms into allied division of labor.",4.616731,-0.9257888,4.623781,2.4390008,7.7350535,4.3291774,-1.4627807,0.37341884,2.1035903,1.6050568
12_the_defense_industry_in_poland_an_offsets_based_revival_pdf__cmo_012,12-the-defense-industry-in-poland-an-offsets-based-revival.pdf,"Multipliers and differing valuation conventions enable large gaps between “nominal,” “net,” and “gross” reported offset values, complicating verification.",5.892659,-1.983206,3.4607432,1.2808789,7.82831,2.874199,-1.8713425,-0.19773862,2.7734263,1.6604203
12_the_defense_industry_in_poland_an_offsets_based_revival_pdf__cmo_013,12-the-defense-industry-in-poland-an-offsets-based-revival.pdf,"By insisting on specific offset projects and obligations rather than an open agreement, Poland attempts to lock in hard commitments and reduce supplier discretion.",4.6610203,-1.6152878,4.097695,2.2986064,8.220613,3.1607869,-2.274025,-0.20365275,2.4694319,2.043553
12_the_defense_industry_in_poland_an_offsets_based_revival_pdf__cmo_014,12-the-defense-industry-in-poland-an-offsets-based-revival.pdf,Negotiation constraints and valuation choices can yield offset packages that diverge from statutory composition targets.,4.845625,-1.5211662,3.229094,1.5670258,8.511704,2.840804,-2.232225,-0.34810373,2.5865111,1.991903
12_the_defense_industry_in_poland_an_offsets_based_revival_pdf__cmo_015,12-the-defense-industry-in-poland-an-offsets-based-revival.pdf,"Low liquidated-damages rates reduce the expected cost of non-performance, making it rational for a supplier to pay penalties instead of fully discharging obligations in some cases.",4.5474443,-1.5683664,2.9819226,2.306108,8.05709,2.4947808,-2.4753501,-0.81884193,2.7104144,1.7950085
12_the_defense_industry_in_poland_an_offsets_based_revival_pdf__cmo_016,12-the-defense-industry-in-poland-an-offsets-based-revival.pdf,"By requiring buyback and local sourcing, offsets redirect procurement-related spending toward domestic suppliers (including subsidiaries) and expand a local industrial footprint.",4.2332354,-0.15277366,3.7925072,3.400027,7.69257,3.8917794,-1.1247277,-0.14655738,2.1353528,2.1614504
12_the_defense_industry_in_poland_an_offsets_based_revival_pdf__cmo_017,12-the-defense-industry-in-poland-an-offsets-based-revival.pdf,"Technology transfer, worker training, assembly/part-manufacture, and eventual transfer of the production line enable progressive localization (“polonization”) of production.",4.2571054,-0.6227613,4.4883485,4.037972,7.178755,4.7704268,-1.5193394,0.34672868,2.3469832,1.9380853
12_the_defense_industry_in_poland_an_offsets_based_revival_pdf__cmo_018,12-the-defense-industry-in-poland-an-offsets-based-revival.pdf,Offset obligations can compel sellers to accept unrelated technology projects and to purchase commodities from the buyer as part of the deal.,4.489535,-1.5901248,3.9981532,2.075414,8.416745,3.1290958,-2.0740438,-0.11847572,2.3802848,1.6998456
12_the_defense_industry_in_poland_an_offsets_based_revival_pdf__cmo_019,12-the-defense-industry-in-poland-an-offsets-based-revival.pdf,"Treating direct offsets as tariff-like protection provides demand and time for restructuring, while specificity and scrutiny aim to narrow promise-delivery gaps.",5.4588537,-1.8560443,3.6872778,1.9853348,7.785252,3.4095283,-1.9259984,-0.076113336,2.473907,2.20343
12_the_defense_industry_in_poland_an_offsets_based_revival_pdf__cmo_020,12-the-defense-industry-in-poland-an-offsets-based-revival.pdf,"When domestic orders are small and volatile and export markets are limited, offset-driven investments struggle to maintain production runs and skills over time.",3.873759,-1.079086,4.1523237,3.817382,7.918431,3.308842,-1.4773703,-0.24778746,2.5443504,1.3138186
13_offsets_and_the_development_of_the_brazilian_arms_industry_pdf__cmo_001,13-offsets-and-the-development-of-the-brazilian-arms-industry.pdf,"By using licensed production, coproduction, and joint ventures as direct-offset style channels, Brazil acquires military technology from industrialized countries and builds domestic production capability.",4.3745565,-0.31339905,4.4994574,3.5717118,7.398815,4.4043603,-0.3511183,0.50802225,2.3706381,2.2781758
13_offsets_and_the_development_of_the_brazilian_arms_industry_pdf__cmo_002,13-offsets-and-the-development-of-the-brazilian-arms-industry.pdf,"By making technology transfer a procurement requirement, Brazil steers suppliers toward delivering know-how, training, and process upgrades instead of only economic side-payments.",4.210095,-0.42883024,4.639446,3.6569188,7.442463,4.442255,-0.6128026,0.44783133,2.3093207,2.022364
13_offsets_and_the_development_of_the_brazilian_arms_industry_pdf__cmo_003,13-offsets-and-the-development-of-the-brazilian-arms-industry.pdf,"A strong R&D and human-capital base increases absorptive capacity, allowing foreign technology transfer via procurement to be internalized and extended domestically.",4.4129267,-0.5745615,4.4165573,3.807415,7.417508,4.149943,-0.46511546,0.59297955,2.5980053,2.2810535
13_offsets_and_the_development_of_the_brazilian_arms_industry_pdf__cmo_004,13-offsets-and-the-development-of-the-brazilian-arms-industry.pdf,"Joint ventures between foreign firms and local companies transmit technology, capital, and know-how through sustained interaction and personnel exchange.",4.0374813,0.42337623,3.7047665,4.500022,7.368847,4.2940474,-0.5347564,0.11113865,2.0401845,2.4081078
13_offsets_and_the_development_of_the_brazilian_arms_industry_pdf__cmo_005,13-offsets-and-the-development-of-the-brazilian-arms-industry.pdf,"Because domestic demand is insufficient to sustain large production runs, firms rely on exports to keep lines viable and recoup investments made to absorb foreign technology.",3.9363747,-0.6363039,3.918495,4.110997,7.696797,3.4855318,-0.9797925,-0.18301041,2.519569,1.6841717
13_offsets_and_the_development_of_the_brazilian_arms_industry_pdf__cmo_006,13-offsets-and-the-development-of-the-brazilian-arms-industry.pdf,"Loss of key customers and reduced attractiveness of less sophisticated systems depress demand, cutting cashflow that sustained firms and the learning/production base.",4.1278567,-1.0305617,4.4831996,4.282783,7.3519635,3.9874222,-1.3461363,0.032411307,2.7280612,1.4357586
13_offsets_and_the_development_of_the_brazilian_arms_industry_pdf__cmo_007,13-offsets-and-the-development-of-the-brazilian-arms-industry.pdf,"When external political and security alignments shift, prospective buyers may abandon planned purchases, leaving sunk development costs unrecovered.",4.0245056,-1.4882072,4.4733157,3.282981,8.0690975,3.2492208,-1.4843084,-0.09139607,2.4464338,1.1736414
13_offsets_and_the_development_of_the_brazilian_arms_industry_pdf__cmo_008,13-offsets-and-the-development-of-the-brazilian-arms-industry.pdf,"When military demand and state support decline, firms with a viable civil product line can pivot resources and revenues to preserve industrial and human-capital capability.",5.3664846,-0.68997854,3.8930836,2.6100893,7.281608,4.161234,-0.14565884,0.7782667,2.9057996,2.6740105
13_offsets_and_the_development_of_the_brazilian_arms_industry_pdf__cmo_009,13-offsets-and-the-development-of-the-brazilian-arms-industry.pdf,Conditioning imports on technology transfer creates repeated user/supplier interactions and training that accelerates domestic learning-by-doing.,4.1987467,-0.7160563,4.845768,3.810116,7.37053,4.5362573,-1.0462176,0.3921138,2.3935454,1.6169763
13_offsets_and_the_development_of_the_brazilian_arms_industry_pdf__cmo_010,13-offsets-and-the-development-of-the-brazilian-arms-industry.pdf,Codifying offsets with explicit technology and quality objectives aligns procurement negotiations around modernization of production methods and acquisition of new technologies.,4.2265916,-0.3894494,4.3524804,3.2027187,7.7290106,4.3152037,-1.1409491,0.35287836,2.0519629,2.074984
13_offsets_and_the_development_of_the_brazilian_arms_industry_pdf__cmo_011,13-offsets-and-the-development-of-the-brazilian-arms-industry.pdf,Flexible negotiation norms allow offset packages to be tailored to domestic technological capacity and workforce-cost considerations rather than meeting a rigid ratio.,4.9244123,-1.3923668,3.1092832,1.5697819,8.596153,2.9629204,-2.0824854,-0.22533247,2.606008,2.2011425
13_offsets_and_the_development_of_the_brazilian_arms_industry_pdf__cmo_012,13-offsets-and-the-development-of-the-brazilian-arms-industry.pdf,A cross-service 100% offset rule increases bargaining leverage by making full compensation a standard condition of market access for major deals.,4.971511,-1.2636096,3.2733235,1.3943003,8.379971,3.3352063,-1.9384766,-0.06317877,2.4814599,2.061391
13_offsets_and_the_development_of_the_brazilian_arms_industry_pdf__cmo_013,13-offsets-and-the-development-of-the-brazilian-arms-industry.pdf,On-site foreign specialists and overseas training transfer tacit production knowledge and engineering skills to domestic staff.,4.1791844,-0.54364383,4.7798634,3.9564357,7.3231525,4.5801353,-0.9075357,0.39768472,2.3618085,1.7085482
13_offsets_and_the_development_of_the_brazilian_arms_industry_pdf__cmo_014,13-offsets-and-the-development-of-the-brazilian-arms-industry.pdf,Component production for imported platforms and associated technical training embed supplier standards and engineering practices in domestic firms.,4.295283,0.0525972,3.963724,4.262443,7.3737574,4.0055676,-0.95558566,-0.17943344,2.292581,1.9219307
13_offsets_and_the_development_of_the_brazilian_arms_industry_pdf__cmo_015,13-offsets-and-the-development-of-the-brazilian-arms-industry.pdf,"By concentrating on key technologies (e.g., fuselage and systems integration) and importing other components, firms can build autonomy in high-value areas while avoiding inefficient local production.",3.9983141,0.0795417,3.8984284,4.646358,7.2732954,4.399559,-0.9963036,0.026933912,2.2429552,2.2543428
13_offsets_and_the_development_of_the_brazilian_arms_industry_pdf__cmo_016,13-offsets-and-the-development-of-the-brazilian-arms-industry.pdf,"Collaborative design and production transfer advanced competencies, but without export demand, unit costs rise and commercial viability suffers.",4.2719502,-0.35118037,4.1926885,4.383157,7.2531133,4.4362664,-0.9304253,0.49312234,2.3721292,2.08572
13_offsets_and_the_development_of_the_brazilian_arms_industry_pdf__cmo_017,13-offsets-and-the-development-of-the-brazilian-arms-industry.pdf,"Creating domestic entities responsible for software development, technology absorption, and training increases national autonomy over operation and evolution of complex systems.",3.9930522,-0.027350685,4.0343776,4.671919,7.2508235,4.4190373,-0.827399,0.23238477,2.301265,2.3067954
13_offsets_and_the_development_of_the_brazilian_arms_industry_pdf__cmo_018,13-offsets-and-the-development-of-the-brazilian-arms-industry.pdf,"Multipliers raise credited value for higher-priority activities (technology transfer, training, licensing/copro) and thereby steer supplier effort toward capability-building deliverables.",4.585243,-1.2421564,3.1029372,2.336289,7.9368534,2.8111565,-2.5656612,-0.7942182,2.641455,2.1347787
13_offsets_and_the_development_of_the_brazilian_arms_industry_pdf__cmo_019,13-offsets-and-the-development-of-the-brazilian-arms-industry.pdf,Requiring trade-compensation reinvestment and technology transfer for software maintenance increases buyer control over sustainment and upgrades.,4.2702403,-1.0427985,4.5749593,3.6215427,7.646634,3.9345229,-1.2515104,0.17994803,2.5892723,1.2879558
13_offsets_and_the_development_of_the_brazilian_arms_industry_pdf__cmo_020,13-offsets-and-the-development-of-the-brazilian-arms-industry.pdf,"If a supplier is unwilling to transfer advanced technology (e.g., software source code), it cannot meet the buyer’s autonomy-focused offset conditions.",4.7155657,-1.6915874,4.484819,2.5287893,8.113186,3.4538207,-2.0129979,0.11246631,2.4386814,1.9407135
13_offsets_and_the_development_of_the_brazilian_arms_industry_pdf__cmo_021,13-offsets-and-the-development-of-the-brazilian-arms-industry.pdf,"When domestic orders are very small, fixed costs of local assembly cannot be spread, making local production economically unviable unless export orders materialize.",4.0998726,-0.96833414,3.9996421,4.3313313,7.5818453,3.4352465,-1.2550414,-0.15436566,2.7600467,1.552765
13_offsets_and_the_development_of_the_brazilian_arms_industry_pdf__cmo_022,13-offsets-and-the-development-of-the-brazilian-arms-industry.pdf,"When licensing focuses on assembly of imported kits and local engineering investment is limited, technology absorption stalls even if the enterprise remains commercially active.",3.993487,-0.8809213,4.641092,4.2492127,7.398849,4.2810206,-1.1200466,0.4173157,2.528618,1.7228209
13_offsets_and_the_development_of_the_brazilian_arms_industry_pdf__cmo_023,13-offsets-and-the-development-of-the-brazilian-arms-industry.pdf,"Collaboration and personnel exchange can build indigenous capability, but project complexity and lack of export orders drive cost inflation and delays.",4.1802077,-0.65831673,3.9492953,4.4678764,7.3016143,4.0487804,-1.2248315,0.17254522,2.6194243,1.9872832
14_the_argentine_defense_industry_an_evaluation_pdf__cmo_001,14-the-argentine-defense-industry-an-evaluation.pdf,"As weapon unit costs grow faster than fiscal capacity, procurement quantities shrink, reducing production runs and undermining the scale economies needed for domestic defense production.",4.9790235,-0.5519823,4.0066023,2.8934262,7.434314,4.0104394,0.13774002,0.719249,2.9108326,2.7398539
14_the_argentine_defense_industry_an_evaluation_pdf__cmo_002,14-the-argentine-defense-industry-an-evaluation.pdf,"The need to match modern adversary capabilities pushes buyers toward expensive modern systems, while small-scale domestic production cannot compete on cost, forcing reliance on imports or niche/obsolete production.",4.1828003,-1.1576986,3.9792974,4.065028,7.529831,3.422255,-1.401076,-0.24165419,2.813406,1.5148394
14_the_argentine_defense_industry_an_evaluation_pdf__cmo_003,14-the-argentine-defense-industry-an-evaluation.pdf,"When fiscal space tightens, subsidies and sustained demand fall, preventing “infant” defense industries from maturing into commercially viable enterprises.",5.2938685,-0.68836045,3.7911096,2.6544437,7.3348746,3.976474,-0.049532615,0.66795135,2.9895704,2.6981213
14_the_argentine_defense_industry_an_evaluation_pdf__cmo_004,14-the-argentine-defense-industry-an-evaluation.pdf,Selling or conceding defense-industrial assets provides short-term fiscal relief and shifts operational responsibilities to private actors.,5.377744,-0.6372485,3.9675152,2.6522226,7.266772,4.0460286,0.107349165,0.77769166,3.0222416,2.878228
14_the_argentine_defense_industry_an_evaluation_pdf__cmo_005,14-the-argentine-defense-industry-an-evaluation.pdf,A concession contract provides revenue and work packages to sustain a domestic maintenance/upgrade facility even when new indigenous production is not viable.,4.336071,-0.50205874,3.703222,2.9761899,7.7470512,4.0155487,-1.5257711,-9.2014225e-06,2.189969,2.2765732
14_the_argentine_defense_industry_an_evaluation_pdf__cmo_006,14-the-argentine-defense-industry-an-evaluation.pdf,"Currency devaluation reduces the real (USD-equivalent) value of government payments, increasing contract risk and prompting renegotiation or exit threats.",3.852067,-1.2321264,3.8532856,2.8116047,8.407288,2.9987113,-1.4088669,-0.29229775,2.2614143,1.7486986
14_the_argentine_defense_industry_an_evaluation_pdf__cmo_007,14-the-argentine-defense-industry-an-evaluation.pdf,Limited spare-parts guarantees reduce confidence in long-term supportability for potential external customers.,4.632042,-1.0974689,3.7237425,3.6449592,7.504594,3.4719808,-1.2167841,-0.13677834,2.9994457,1.4612349
14_the_argentine_defense_industry_an_evaluation_pdf__cmo_008,14-the-argentine-defense-industry-an-evaluation.pdf,"Loss of specialized human capital reduces production quality, R&D capability, and credibility with prospective export customers.",4.0114784,-1.1787574,4.5614195,4.249251,7.522699,3.7925642,-1.1999253,0.16781534,2.7331538,1.4683845
14_the_argentine_defense_industry_an_evaluation_pdf__cmo_009,14-the-argentine-defense-industry-an-evaluation.pdf,"Without large orders, average unit costs remain high; exports are required to reach break-even quantities, but market and credibility constraints impede exports.",4.0325875,-1.0086629,3.9668455,4.203304,7.6719666,3.3639789,-1.2080231,-0.16255365,2.7293727,1.4928323
14_the_argentine_defense_industry_an_evaluation_pdf__cmo_010,14-the-argentine-defense-industry-an-evaluation.pdf,"Very small fleet size raises unit costs and creates uncertainty about long-term spare parts supply, discouraging buyers and undermining sustainment economics.",4.491872,-1.043575,3.7635717,3.8061922,7.5523133,3.4463606,-1.1231661,-0.11579233,2.957435,1.4408464
14_the_argentine_defense_industry_an_evaluation_pdf__cmo_011,14-the-argentine-defense-industry-an-evaluation.pdf,"Without regional coordination, Argentina cannot pool demand or harmonize support arrangements needed to achieve economies of scale.",4.321595,-1.0551649,4.009835,4.376305,7.492371,3.5106483,-1.2007452,0.055574298,2.8805938,1.6662148
14_the_argentine_defense_industry_an_evaluation_pdf__cmo_012,14-the-argentine-defense-industry-an-evaluation.pdf,"A knowledgeable negotiating team can secure more favorable, capability-relevant terms and reduce asymmetric-information risks in offset contracting.",5.091685,-1.4633819,3.0888827,1.9790376,8.253919,3.1398754,-1.8091768,-0.12604621,2.609245,2.3294451
14_the_argentine_defense_industry_an_evaluation_pdf__cmo_013,14-the-argentine-defense-industry-an-evaluation.pdf,Overambitious autonomy goals can misallocate resources; accepting partial technological dependence while negotiating for targeted transfer reduces unrealistic expectations.,5.2247567,-1.8149525,4.2542825,2.4547153,7.839578,3.5623317,-1.8605868,0.18249077,2.5554771,2.1827054
15_the_role_of_offsets_in_indian_defense_procurement_policy_pdf__cmo_001,15-the-role-of-offsets-in-indian-defense-procurement-policy.pdf,"By routinely embedding licensed production, technology transfer, countertrade/barter, and long-term credit into procurement, India uses procurement-linked resources to build domestic capability and manage foreign exchange constraints.",3.9873226,-0.3644333,3.8814986,3.5826273,7.661443,3.7400663,-0.57264507,0.0030658639,2.3608387,2.3710766
15_the_role_of_offsets_in_indian_defense_procurement_policy_pdf__cmo_002,15-the-role-of-offsets-in-indian-defense-procurement-policy.pdf,"By offering long-term, low-interest credit and accepting rupee-based countertrade, the Soviet supplier reduces India’s immediate hard-currency constraint, making acquisitions financially feasible.",3.9545605,-0.4809364,3.7945182,3.5486856,7.728459,3.5787368,-0.62055033,-0.06278098,2.4117856,2.3124216
15_the_role_of_offsets_in_indian_defense_procurement_policy_pdf__cmo_003,15-the-role-of-offsets-in-indian-defense-procurement-policy.pdf,"Reliance on imported components and difficulties in absorbing licensed technology generate delays and cost overruns, and can raise foreign-exchange spending above off-the-shelf import costs.",3.986308,-0.61413985,4.055736,3.8691285,7.640226,3.717798,-0.716011,0.079108104,2.5330098,1.9426435
15_the_role_of_offsets_in_indian_defense_procurement_policy_pdf__cmo_004,15-the-role-of-offsets-in-indian-defense-procurement-policy.pdf,"Even when early licensed production is inefficient, sustained production and learning-by-doing can build a technical base that improves later absorption of more advanced technologies.",4.0856504,-0.7623474,4.60691,4.3449507,7.2015905,4.58145,-1.3694832,0.35493097,2.4883492,1.7802273
15_the_role_of_offsets_in_indian_defense_procurement_policy_pdf__cmo_005,15-the-role-of-offsets-in-indian-defense-procurement-policy.pdf,"Licensed production and incremental technology transfer build production competence for mid-level systems and components, but do not automatically close frontier technology gaps.",4.1449857,-0.7850279,4.7548485,4.147456,7.3215637,4.5513105,-1.1486591,0.5650086,2.4543447,1.7629211
15_the_role_of_offsets_in_indian_defense_procurement_policy_pdf__cmo_006,15-the-role-of-offsets-in-indian-defense-procurement-policy.pdf,"By withholding core technologies, limiting exports, and charging extra for uncovered transfers, the supplier retains leverage and constrains the buyer’s independent capability development.",4.356798,-0.2575499,3.4269662,3.659139,7.649757,3.5622494,-1.2582979,-0.36061472,2.3306074,2.122196
15_the_role_of_offsets_in_indian_defense_procurement_policy_pdf__cmo_007,15-the-role-of-offsets-in-indian-defense-procurement-policy.pdf,"When domestic producers cannot meet cost/lead-time expectations, buyback obligations are unattractive to sellers and fail to generate sustained export-linked production.",3.955503,-1.2595695,4.3340816,4.0917435,7.734347,3.4377356,-1.3446141,-0.049410067,2.692521,1.3676835
